Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,610968,-,-,-,19.69,-100.18,-6,2926,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2019,3,19,4,0,0,0,0,5.7,0.12,0.4,100,5.7,724
2019,3,19,4,30,0,0,0,5.5,0.12,0.4,100,5.5,724
2019,3,19,5,0,0,0,0,5.300000000000001,0.12,0.4,100,5.300000000000001,724
2019,3,19,5,30,0,0,0,5.300000000000001,0.12,0.5,100,5.300000000000001,725
2019,3,19,6,0,0,0,0,5.2,0.12,0.5,100,5.2,725
2019,3,19,6,30,0,0,0,6.4,0.12,0.8,100,6.4,725
2019,3,19,7,0,23,211,0,7.6000000000000005,0.12,1.1,100,7.6000000000000005,726
2019,3,19,7,30,45,568,0,7.9,0.12,1.6,89.23,9.600000000000001,726
2019,3,19,8,0,54,759,0,6.2,0.12,2.1,69.9,11.5,726
2019,3,19,8,30,62,859,0,6.2,0.12,2.5,63.36,13,726
2019,3,19,9,0,66,925,0,4.3,0.12,3,50.24,14.5,726
2019,3,19,9,30,71,968,0,4.3,0.12,3.3000000000000003,47.12,15.5,726
2019,3,19,10,0,73,999,0,3.2,0.12,3.6,40.71,16.6,726
2019,3,19,10,30,77,1020,0,3.2,0.12,3.8000000000000003,38.7,17.400000000000002,726
2019,3,19,11,0,79,1036,0,2.6,0.12,4,35.300000000000004,18.2,726
2019,3,19,11,30,81,1047,0,2.6,0.12,4.1000000000000005,34,18.8,726
2019,3,19,12,0,81,1054,0,2.4000000000000004,0.12,4.3,32.46,19.3,725
2019,3,19,12,30,82,1057,0,2.4000000000000004,0.12,4.3,31.87,19.6,725
2019,3,19,13,0,82,1056,0,2.3000000000000003,0.12,4.3,31.16,19.900000000000002,725
2019,3,19,13,30,82,1051,0,2.3000000000000003,0.12,4.3,30.93,20,724
2019,3,19,14,0,83,1042,0,2.4000000000000004,0.12,4.3,31.04,20,724
2019,3,19,14,30,81,1031,0,2.4000000000000004,0.12,4.3,31.43,19.8,724
2019,3,19,15,0,78,1017,0,2.3000000000000003,0.12,4.2,31.73,19.6,723
2019,3,19,15,30,76,996,0,2.3000000000000003,0.12,4.1000000000000005,32.52,19.200000000000003,723
2019,3,19,16,0,72,967,0,2.2,0.12,3.9000000000000004,33.230000000000004,18.7,723
2019,3,19,16,30,67,928,0,2.2,0.12,3.7,34.94,17.900000000000002,723
2019,3,19,17,0,61,872,0,2.2,0.12,3.4000000000000004,36.45,17.2,723
2019,3,19,17,30,54,788,0,2.2,0.12,3.4000000000000004,36.45,17.2,723
2019,3,19,18,0,43,645,0,3.3000000000000003,0.12,1.8,48.76,13.9,724
2019,3,19,18,30,28,345,0,3.3000000000000003,0.12,1.4000000000000001,53.4,12.5,724
2019,3,19,19,0,0,0,0,4,0.12,0.9,61.550000000000004,11.100000000000001,724
2019,3,19,19,30,0,0,0,4,0.12,0.9,64.04,10.5,724
2019,3,19,20,0,0,0,0,4.2,0.12,0.8,68.05,9.8,725
2019,3,19,20,30,0,0,0,4.2,0.12,0.8,70.84,9.200000000000001,725
2019,3,19,21,0,0,0,0,4.5,0.12,0.8,75.06,8.700000000000001,725
2019,3,19,21,30,0,0,0,4.5,0.12,0.8,77.64,8.200000000000001,725
2019,3,19,22,0,0,0,0,5.1000000000000005,0.12,0.8,83.58,7.7,725
2019,3,19,22,30,0,0,0,5.1000000000000005,0.12,0.8,85.89,7.300000000000001,725
2019,3,19,23,0,0,0,0,5.6000000000000005,0.12,0.8,91.68,6.9,725
2019,3,19,23,30,0,0,0,5.6000000000000005,0.12,0.8,93.58,6.6000000000000005,725
2019,3,20,0,0,0,0,0,6.1000000000000005,0.12,0.8,98.99000000000001,6.2,725
2019,3,20,0,30,0,0,0,6,0.12,0.8,100,6,725
2019,3,20,1,0,0,0,0,5.7,0.12,0.7000000000000001,100,5.7,725
2019,3,20,1,30,0,0,0,5.5,0.12,0.7000000000000001,100,5.5,725
2019,3,20,2,0,0,0,0,5.2,0.12,0.7000000000000001,100,5.2,724
2019,3,20,2,30,0,0,0,5.1000000000000005,0.12,0.7000000000000001,100,5.1000000000000005,724
2019,3,20,3,0,0,0,0,4.9,0.12,0.7000000000000001,100,4.9,724
2019,3,20,3,30,0,0,0,4.800000000000001,0.12,0.7000000000000001,100,4.800000000000001,724
2019,3,20,4,0,0,0,0,4.7,0.12,0.7000000000000001,100,4.7,724
2019,3,20,4,30,0,0,0,4.6000000000000005,0.12,0.7000000000000001,100,4.6000000000000005,724
2019,3,20,5,0,0,0,0,4.5,0.12,0.7000000000000001,100,4.5,725
2019,3,20,5,30,0,0,0,4.3,0.12,0.6000000000000001,100,4.3,725
2019,3,20,6,0,0,0,0,4.2,0.12,0.6000000000000001,100,4.2,725
2019,3,20,6,30,0,0,0,5.4,0.12,0.8,100,5.4,726
2019,3,20,7,0,23,269,0,6,0.12,0.9,95.27,6.7,726
2019,3,20,7,30,40,630,0,6,0.12,1.2000000000000002,82.04,8.9,726
2019,3,20,8,0,49,798,0,3.9000000000000004,0.12,1.6,60.86,11.200000000000001,726
2019,3,20,8,30,55,890,0,3.9000000000000004,0.12,1.9000000000000001,54.870000000000005,12.8,727
2019,3,20,9,0,60,949,0,1.9000000000000001,0.12,2.1,42.38,14.5,727
2019,3,20,9,30,64,989,0,1.9000000000000001,0.12,2.3000000000000003,39.5,15.600000000000001,727
2019,3,20,10,0,67,1017,0,0.7000000000000001,0.12,2.4000000000000004,33.75,16.7,727
2019,3,20,10,30,69,1038,0,0.6000000000000001,0.12,2.6,32.05,17.5,726
2019,3,20,11,0,70,1053,0,0,0.12,2.7,28.98,18.400000000000002,726
2019,3,20,11,30,71,1063,0,0,0.12,2.8000000000000003,27.740000000000002,19.1,726
2019,3,20,12,0,87,1050,0,-0.30000000000000004,0.12,2.9000000000000004,26.18,19.700000000000003,726
2019,3,20,12,30,205,886,0,-0.30000000000000004,0.12,3,25.51,20.1,725
2019,3,20,13,0,159,939,0,-0.4,0.12,3.1,24.67,20.5,725
2019,3,20,13,30,132,974,0,-0.4,0.12,3.2,24.490000000000002,20.6,724
2019,3,20,14,0,279,723,0,-0.4,0.12,3.2,24.27,20.700000000000003,724
2019,3,20,14,30,148,899,0,-0.4,0.12,3.2,24.42,20.6,724
2019,3,20,15,0,69,1035,0,-0.5,0.12,3.1,24.48,20.5,724
2019,3,20,15,30,67,1015,0,-0.5,0.12,3,25.09,20.1,724
2019,3,20,16,0,64,988,0,-0.5,0.12,2.9000000000000004,25.650000000000002,19.700000000000003,724
2019,3,20,16,30,64,937,0,-0.5,0.12,2.6,26.95,18.900000000000002,724
2019,3,20,17,0,55,895,0,-0.2,0.12,2.4000000000000004,28.95,18.1,724
2019,3,20,17,30,49,815,0,-0.2,0.12,2.4000000000000004,28.95,18.1,724
2019,3,20,18,0,40,676,0,2.2,0.12,1.1,44.63,14.100000000000001,724
2019,3,20,18,30,26,397,0,2.2,0.12,1,48.63,12.8,725
2019,3,20,19,0,3,25,0,3.2,0.12,0.8,57.160000000000004,11.4,725
2019,3,20,19,30,0,0,0,3.2,0.12,1,59.09,10.9,725
2019,3,20,20,0,0,0,0,3.7,0.12,1.1,63.14,10.4,726
2019,3,20,20,30,0,0,0,3.7,0.12,1.3,66.6,9.600000000000001,726
2019,3,20,21,0,0,0,0,4.3,0.12,1.5,73.13,8.8,726
2019,3,20,21,30,0,0,0,4.3,0.12,1.6,75.13,8.4,726
2019,3,20,22,0,0,0,0,4.6000000000000005,0.12,1.6,79.19,8,726
2019,3,20,22,30,0,0,0,4.6000000000000005,0.12,1.6,81.37,7.6000000000000005,726
2019,3,20,23,0,0,0,0,4.9,0.12,1.6,84.82000000000001,7.300000000000001,726
2019,3,20,23,30,0,0,0,4.9,0.12,1.4000000000000001,87.17,6.9,726
2019,3,21,0,0,0,0,4,5.2,0.12,1.3,91.11,6.5,726
2019,3,21,0,30,0,0,0,5.2,0.12,1.4000000000000001,93.01,6.2,726
2019,3,21,1,0,0,0,0,5.300000000000001,0.12,1.4000000000000001,96.04,5.9,726
2019,3,21,1,30,0,0,0,5.300000000000001,0.12,1.5,98.73,5.5,726
2019,3,21,2,0,0,0,0,5.2,0.12,1.6,100,5.2,726
2019,3,21,2,30,0,0,0,4.9,0.12,1.6,100,4.9,726
2019,3,21,3,0,0,0,0,4.7,0.12,1.6,100,4.7,725
2019,3,21,3,30,0,0,0,4.6000000000000005,0.12,1.6,100,4.6000000000000005,725
2019,3,21,4,0,0,0,0,4.4,0.12,1.6,100,4.4,725
2019,3,21,4,30,0,0,0,4.3,0.12,1.6,100,4.3,725
2019,3,21,5,0,0,0,0,4.2,0.12,1.6,100,4.2,726
2019,3,21,5,30,0,0,0,4.1000000000000005,0.12,1.6,100,4.1000000000000005,726
2019,3,21,6,0,0,0,0,4,0.12,1.6,100,4,726
2019,3,21,6,30,0,0,4,5.2,0.12,1.9000000000000001,100,5.2,726
2019,3,21,7,0,24,217,0,5.4,0.12,2.2,93.05,6.4,726
2019,3,21,7,30,46,556,0,5.4,0.12,2.1,80.76,8.5,727
2019,3,21,8,0,58,735,0,5,0.12,2,68.15,10.600000000000001,727
2019,3,21,8,30,66,834,0,5,0.12,1.8,60.120000000000005,12.5,727
2019,3,21,9,0,72,899,0,4.2,0.12,1.5,50.27,14.4,727
2019,3,21,9,30,96,810,0,4.2,0.12,1.5,45.96,15.8,727
2019,3,21,10,0,141,319,4,3.2,0.12,1.5,39.52,17.1,727
2019,3,21,10,30,332,73,4,3.2,0.12,1.6,37.12,18.1,727
2019,3,21,11,0,268,609,0,2.7,0.12,1.7000000000000002,33.87,19,727
2019,3,21,11,30,311,250,4,2.7,0.12,1.9000000000000001,32.39,19.700000000000003,726
2019,3,21,12,0,459,137,3,2.4000000000000004,0.12,2.1,30.64,20.3,726
2019,3,21,12,30,465,246,3,2.5,0.12,2.3000000000000003,29.900000000000002,20.700000000000003,726
2019,3,21,13,0,499,272,3,2.3000000000000003,0.12,2.6,29.14,21,725
2019,3,21,13,30,473,296,3,2.3000000000000003,0.12,2.8000000000000003,29.14,21,725
2019,3,21,14,0,467,227,3,2.3000000000000003,0.12,3,28.8,21.1,724
2019,3,21,14,30,425,196,3,2.3000000000000003,0.12,3.1,29.150000000000002,20.900000000000002,724
2019,3,21,15,0,395,320,3,2.1,0.12,3.1,29.12,20.700000000000003,724
2019,3,21,15,30,336,319,3,2.1,0.12,3,30.03,20.200000000000003,724
2019,3,21,16,0,210,368,3,1.8,0.12,2.9000000000000004,30.16,19.8,723
2019,3,21,16,30,137,588,0,1.8,0.12,2.6,31.69,19,723
2019,3,21,17,0,94,706,0,1.8,0.12,2.3000000000000003,33.36,18.2,723
2019,3,21,17,30,65,733,0,1.8,0.12,2.3000000000000003,33.36,18.2,723
2019,3,21,18,0,52,573,0,3.6,0.12,1.2000000000000002,46.88,14.9,724
2019,3,21,18,30,32,284,0,3.6,0.12,1,50.980000000000004,13.600000000000001,724
2019,3,21,19,0,3,12,0,4.5,0.12,0.8,58.53,12.4,725
2019,3,21,19,30,0,0,0,4.5,0.12,0.8,60.08,12,725
2019,3,21,20,0,0,0,0,4.7,0.12,0.8,62.410000000000004,11.600000000000001,725
2019,3,21,20,30,0,0,0,4.7,0.12,0.8,64.6,11.100000000000001,726
2019,3,21,21,0,0,0,0,5,0.12,0.7000000000000001,68.35000000000001,10.600000000000001,726
2019,3,21,21,30,0,0,0,5,0.12,0.6000000000000001,71.14,10,726
2019,3,21,22,0,0,0,0,5.1000000000000005,0.12,0.6000000000000001,74.7,9.4,726
2019,3,21,22,30,0,0,0,5.1000000000000005,0.12,0.6000000000000001,77.77,8.8,726
2019,3,21,23,0,0,0,0,5.300000000000001,0.12,0.7000000000000001,81.96000000000001,8.200000000000001,727
2019,3,21,23,30,0,0,0,5.300000000000001,0.12,0.7000000000000001,84.10000000000001,7.800000000000001,726
2019,3,22,0,0,0,0,0,5.300000000000001,0.12,0.7000000000000001,86.76,7.4,726
2019,3,22,0,30,0,0,0,5.300000000000001,0.12,0.7000000000000001,89.16,7,726
2019,3,22,1,0,0,0,0,5.300000000000001,0.12,0.8,90.92,6.7,726
2019,3,22,1,30,0,0,0,5.300000000000001,0.12,0.7000000000000001,92.18,6.5,726
2019,3,22,2,0,0,0,0,5.2,0.12,0.7000000000000001,93.56,6.2,726
2019,3,22,2,30,0,0,0,5.2,0.12,0.7000000000000001,94.86,6,726
2019,3,22,3,0,0,0,0,5.1000000000000005,0.12,0.6000000000000001,96.05,5.7,726
2019,3,22,3,30,0,0,0,5.1000000000000005,0.12,0.6000000000000001,97.39,5.5,726
2019,3,22,4,0,0,0,0,5,0.12,0.6000000000000001,97.92,5.300000000000001,726
2019,3,22,4,30,0,0,0,5,0.12,0.6000000000000001,99.98,5,726
2019,3,22,5,0,0,0,0,4.800000000000001,0.12,0.7000000000000001,100,4.800000000000001,726
2019,3,22,5,30,0,0,0,4.7,0.12,0.7000000000000001,100,4.7,726
2019,3,22,6,0,0,0,0,4.5,0.12,0.7000000000000001,100,4.5,726
2019,3,22,6,30,0,0,0,4.6000000000000005,0.12,0.9,90.35000000000001,6.1000000000000005,726
2019,3,22,7,0,25,277,0,4.9,0.12,1.1,83.01,7.6000000000000005,727
2019,3,22,7,30,43,602,0,4.9,0.12,1.2000000000000002,72.04,9.700000000000001,727
2019,3,22,8,0,55,767,0,4.7,0.12,1.4000000000000001,61.84,11.8,727
2019,3,22,8,30,62,861,0,4.7,0.12,1.6,55.7,13.4,727
2019,3,22,9,0,68,922,0,3.8000000000000003,0.12,1.8,47.21,15,727
2019,3,22,9,30,73,964,0,3.8000000000000003,0.12,2,43.730000000000004,16.2,727
2019,3,22,10,0,76,993,0,3,0.12,2.2,38.1,17.400000000000002,727
2019,3,22,10,30,79,1014,0,3,0.12,2.5,36.01,18.3,727
2019,3,22,11,0,82,1029,0,2.3000000000000003,0.12,2.7,32.31,19.3,727
2019,3,22,11,30,83,1039,0,2.3000000000000003,0.12,2.9000000000000004,31.09,19.900000000000002,726
2019,3,22,12,0,84,1046,0,2,0.12,3.1,29.42,20.5,726
2019,3,22,12,30,85,1048,0,2,0.12,3.3000000000000003,28.84,20.8,725
2019,3,22,13,0,100,1027,0,2,0.12,3.4000000000000004,28.25,21.1,725
2019,3,22,13,30,114,1003,0,2,0.12,3.6,28.21,21.1,724
2019,3,22,14,0,85,1035,0,2.1,0.12,3.7,28.38,21.1,724
2019,3,22,14,30,135,933,0,2.1,0.12,3.9000000000000004,28.73,20.900000000000002,724
2019,3,22,15,0,98,976,0,2.1,0.12,4,29.26,20.6,723
2019,3,22,15,30,84,977,0,2.1,0.12,4,30.18,20.1,723
2019,3,22,16,0,96,901,0,2.1,0.12,3.9000000000000004,31.400000000000002,19.5,723
2019,3,22,16,30,75,908,0,2.1,0.12,3.7,32.99,18.7,723
2019,3,22,17,0,68,850,0,2.5,0.12,3.5,35.89,17.8,724
2019,3,22,17,30,59,763,0,2.5,0.12,3.5,35.89,17.8,724
2019,3,22,18,0,47,614,0,4,0.12,1.8,48.63,14.700000000000001,724
2019,3,22,18,30,31,333,0,4,0.12,1.3,53.31,13.3,725
2019,3,22,19,0,3,18,0,4.9,0.12,0.8,62.14,11.9,725
2019,3,22,19,30,0,0,0,4.9,0.12,0.8,64.65,11.3,725
2019,3,22,20,0,0,0,0,5.1000000000000005,0.12,0.7000000000000001,68.29,10.700000000000001,726
2019,3,22,20,30,0,0,0,5.1000000000000005,0.12,0.7000000000000001,71.54,10,726
2019,3,22,21,0,0,0,0,5.300000000000001,0.12,0.7000000000000001,75.7,9.4,726
2019,3,22,21,30,0,0,0,5.300000000000001,0.12,0.8,78.4,8.9,727
2019,3,22,22,0,0,0,0,5.7,0.12,0.9,83.01,8.4,727
2019,3,22,22,30,0,0,0,5.7,0.12,1,85.29,8,727
2019,3,22,23,0,0,0,0,5.9,0.12,1,89.14,7.6000000000000005,727
2019,3,22,23,30,0,0,0,5.9,0.12,1,91.61,7.2,727
2019,3,23,0,0,0,0,0,6.1000000000000005,0.12,1,94.57000000000001,6.9,727
2019,3,23,0,30,0,0,0,6.1000000000000005,0.12,1,97.2,6.5,727
2019,3,23,1,0,0,0,0,6.1000000000000005,0.12,0.9,99.53,6.2,726
2019,3,23,1,30,0,0,0,5.9,0.12,0.9,100,5.9,726
2019,3,23,2,0,0,0,0,5.5,0.12,0.8,100,5.5,726
2019,3,23,2,30,0,0,0,5.300000000000001,0.12,0.8,100,5.300000000000001,726
2019,3,23,3,0,0,0,0,5.1000000000000005,0.12,0.7000000000000001,100,5.1000000000000005,726
2019,3,23,3,30,0,0,0,5,0.12,0.7000000000000001,100,5,726
2019,3,23,4,0,0,0,0,4.800000000000001,0.12,0.7000000000000001,100,4.800000000000001,726
2019,3,23,4,30,0,0,0,4.7,0.12,0.6000000000000001,100,4.7,726
2019,3,23,5,0,0,0,0,4.6000000000000005,0.12,0.6000000000000001,100,4.6000000000000005,726
2019,3,23,5,30,0,0,0,4.5,0.12,0.5,100,4.5,726
2019,3,23,6,0,0,0,0,4.5,0.12,0.5,100,4.5,727
2019,3,23,6,30,0,0,0,6,0.12,0.6000000000000001,100,6,727
2019,3,23,7,0,25,307,0,6.300000000000001,0.12,0.8,91.66,7.6000000000000005,727
2019,3,23,7,30,42,632,0,6.4,0.12,1.3,80.19,9.600000000000001,728
2019,3,23,8,0,53,788,0,5,0.12,1.8,63.58,11.700000000000001,728
2019,3,23,8,30,59,878,0,5,0.12,2.1,57.26,13.3,728
2019,3,23,9,0,66,936,0,3.4000000000000004,0.12,2.4000000000000004,45.63,15,728
2019,3,23,9,30,70,977,0,3.4000000000000004,0.12,2.6,42.54,16.1,728
2019,3,23,10,0,73,1006,0,2.2,0.12,2.7,36.39,17.3,728
2019,3,23,10,30,76,1027,0,2.2,0.12,2.8000000000000003,34.18,18.3,728
2019,3,23,11,0,78,1042,0,1.3,0.12,3,30.22,19.200000000000003,727
2019,3,23,11,30,80,1053,0,1.3,0.12,3.1,28.94,19.900000000000002,727
2019,3,23,12,0,79,1060,0,0.6000000000000001,0.12,3.2,26.57,20.5,727
2019,3,23,12,30,80,1063,0,0.6000000000000001,0.12,3.3000000000000003,25.89,20.900000000000002,726
2019,3,23,13,0,80,1063,0,0.1,0.12,3.4000000000000004,24.36,21.3,726
2019,3,23,13,30,80,1060,0,0.1,0.12,3.5,24.21,21.400000000000002,726
2019,3,23,14,0,79,1054,0,-0.30000000000000004,0.12,3.6,23.330000000000002,21.5,725
2019,3,23,14,30,154,892,0,-0.30000000000000004,0.12,3.6,23.62,21.3,725
2019,3,23,15,0,249,598,0,-0.7000000000000001,0.12,3.6,23.03,21.200000000000003,725
2019,3,23,15,30,308,291,4,-0.7000000000000001,0.12,3.5,23.6,20.8,725
2019,3,23,16,0,110,807,0,-1.1,0.12,3.4000000000000004,23.69,20.3,724
2019,3,23,16,30,67,937,0,-1.1,0.12,3.3000000000000003,24.93,19.5,725
2019,3,23,17,0,62,879,0,-1,0.12,3.1,26.35,18.7,725
2019,3,23,17,30,54,797,0,-1,0.12,3.1,26.35,18.7,725
2019,3,23,18,0,44,650,0,1,0.12,1.5,38.94,14.9,725
2019,3,23,18,30,30,367,0,1,0.12,1.3,42.9,13.4,725
2019,3,23,19,0,3,22,0,2.3000000000000003,0.12,1,51.78,11.9,726
2019,3,23,19,30,0,0,0,2.3000000000000003,0.12,0.9,53.160000000000004,11.5,726
2019,3,23,20,0,0,0,0,2.7,0.12,0.8,56.36,11.100000000000001,727
2019,3,23,20,30,0,0,0,2.7,0.12,0.8,58.26,10.600000000000001,727
2019,3,23,21,0,0,0,0,3,0.12,0.7000000000000001,61.52,10.100000000000001,727
2019,3,23,21,30,0,0,0,3,0.12,0.7000000000000001,63.61,9.600000000000001,727
2019,3,23,22,0,0,0,0,3.3000000000000003,0.12,0.6000000000000001,67.08,9.1,728
2019,3,23,22,30,0,0,0,3.3000000000000003,0.12,0.6000000000000001,68.91,8.700000000000001,728
2019,3,23,23,0,0,0,0,3.6,0.12,0.6000000000000001,72.77,8.200000000000001,728
2019,3,23,23,30,0,0,0,3.6,0.12,0.6000000000000001,74.16,7.9,727
2019,3,24,0,0,0,0,0,3.8000000000000003,0.12,0.6000000000000001,77.35000000000001,7.5,727
2019,3,24,0,30,0,0,0,3.8000000000000003,0.12,0.6000000000000001,78.42,7.300000000000001,727
2019,3,24,1,0,0,0,0,3.9000000000000004,0.12,0.5,80.56,7,727
2019,3,24,1,30,0,0,0,3.9000000000000004,0.12,0.5,81.67,6.800000000000001,727
2019,3,24,2,0,0,0,0,3.9000000000000004,0.12,0.4,83.58,6.5,726
2019,3,24,2,30,0,0,0,3.9000000000000004,0.12,0.5,84.74,6.300000000000001,726
2019,3,24,3,0,0,0,0,3.9000000000000004,0.12,0.6000000000000001,86.06,6.1000000000000005,726
2019,3,24,3,30,0,0,0,3.9000000000000004,0.12,0.6000000000000001,87.86,5.800000000000001,726
2019,3,24,4,0,0,0,0,3.9000000000000004,0.12,0.7000000000000001,89.01,5.6000000000000005,726
2019,3,24,4,30,0,0,0,3.9000000000000004,0.12,0.7000000000000001,90.25,5.4,726
2019,3,24,5,0,0,0,0,3.9000000000000004,0.12,0.7000000000000001,91.23,5.2,726
2019,3,24,5,30,0,0,0,3.9000000000000004,0.12,0.7000000000000001,92,5.1000000000000005,727
2019,3,24,6,0,0,0,0,3.8000000000000003,0.12,0.7000000000000001,92.91,4.9,727
2019,3,24,6,30,0,0,0,3.9000000000000004,0.12,0.8,82.62,6.6000000000000005,727
2019,3,24,7,0,26,335,0,4.5,0.12,0.9,76.79,8.3,728
2019,3,24,7,30,40,653,0,4.5,0.12,1,65.82000000000001,10.600000000000001,728
2019,3,24,8,0,51,803,0,3.4000000000000004,0.12,1.1,52.21,13,728
2019,3,24,8,30,59,890,0,3.4000000000000004,0.12,1.2000000000000002,46.77,14.700000000000001,728
2019,3,24,9,0,64,946,0,1.5,0.12,1.4000000000000001,36.28,16.5,728
2019,3,24,9,30,69,984,0,1.5,0.12,1.4000000000000001,33.63,17.7,728
2019,3,24,10,0,73,1010,0,0.5,0.12,1.4000000000000001,29.13,18.900000000000002,728
2019,3,24,10,30,76,1030,0,0.5,0.12,1.5,27.55,19.8,728
2019,3,24,11,0,78,1043,0,0.1,0.12,1.6,25.19,20.700000000000003,728
2019,3,24,11,30,82,1050,0,0.1,0.12,1.7000000000000002,24.13,21.400000000000002,728
2019,3,24,12,0,83,1054,0,-0.30000000000000004,0.12,1.7000000000000002,22.56,22.1,727
2019,3,24,12,30,210,882,0,-0.30000000000000004,0.12,1.8,22.02,22.5,727
2019,3,24,13,0,245,835,0,-0.5,0.12,1.9000000000000001,20.98,23,726
2019,3,24,13,30,277,764,3,-0.5,0.12,1.9000000000000001,20.85,23.1,726
2019,3,24,14,0,246,782,0,-0.7000000000000001,0.12,2,20.35,23.3,726
2019,3,24,14,30,226,796,0,-0.7000000000000001,0.12,2.1,20.44,23.200000000000003,725
2019,3,24,15,0,262,674,3,-0.9,0.12,2.1,20.09,23.200000000000003,725
2019,3,24,15,30,113,915,0,-1,0.12,2.2,20.580000000000002,22.8,725
2019,3,24,16,0,100,903,0,-1.3,0.12,2.2,20.490000000000002,22.5,725
2019,3,24,16,30,87,872,0,-1.3,0.12,2.2,21.51,21.700000000000003,725
2019,3,24,17,0,73,836,0,-1.1,0.12,2.1,22.900000000000002,20.900000000000002,725
2019,3,24,17,30,63,747,0,-1.1,0.12,2.1,22.900000000000002,20.900000000000002,725
2019,3,24,18,0,51,585,0,2.1,0.12,1.2000000000000002,37.25,16.8,725
2019,3,24,18,30,31,325,0,2.1,0.12,1.1,40.72,15.4,725
2019,3,24,19,0,3,19,0,3.1,0.12,1,47.77,14,726
2019,3,24,19,30,0,0,0,3.1,0.12,1,50.31,13.200000000000001,726
2019,3,24,20,0,0,0,0,4,0.12,1,56.44,12.4,727
2019,3,24,20,30,0,0,0,4,0.12,1,58.7,11.8,727
2019,3,24,21,0,0,0,0,4.7,0.12,0.9,64.37,11.200000000000001,727
2019,3,24,21,30,0,0,0,4.7,0.12,0.9,66.98,10.600000000000001,727
2019,3,24,22,0,0,0,0,5.5,0.12,0.9,73.63,10,727
2019,3,24,22,30,0,0,0,5.5,0.12,0.9,75.12,9.700000000000001,727
2019,3,24,23,0,0,0,0,6,0.12,0.9,79.44,9.4,727
2019,3,24,23,30,0,0,0,6,0.12,0.9,81.60000000000001,9,727
2019,3,25,0,0,0,0,0,6.300000000000001,0.12,0.9,84.71000000000001,8.700000000000001,727
2019,3,25,0,30,0,0,0,6.300000000000001,0.12,0.9,87.03,8.3,727
2019,3,25,1,0,0,0,0,6.300000000000001,0.12,1,89.86,7.9,726
2019,3,25,1,30,0,0,0,6.300000000000001,0.12,1,92.97,7.4,726
2019,3,25,2,0,0,0,0,6.4,0.12,1,95.81,7,726
2019,3,25,2,30,0,0,0,6.4,0.12,1,97.8,6.7,726
2019,3,25,3,0,0,0,0,6.300000000000001,0.12,1,100,6.300000000000001,725
2019,3,25,3,30,0,0,0,6,0.12,1,100,6,725
2019,3,25,4,0,0,0,0,5.7,0.12,1,100,5.7,725
2019,3,25,4,30,0,0,0,5.5,0.12,1,100,5.5,726
2019,3,25,5,0,0,0,0,5.300000000000001,0.12,1,100,5.300000000000001,726
2019,3,25,5,30,0,0,0,5.300000000000001,0.12,1,100,5.300000000000001,726
2019,3,25,6,0,0,0,0,5.300000000000001,0.12,1,100,5.300000000000001,726
2019,3,25,6,30,0,0,0,5.5,0.12,1.1,89.43,7.1000000000000005,726
2019,3,25,7,0,26,323,0,5.5,0.12,1.3,79.60000000000001,8.8,727
2019,3,25,7,30,43,639,0,5.5,0.12,1.2000000000000002,67.37,11.3,727
2019,3,25,8,0,54,793,0,3.9000000000000004,0.12,1.2000000000000002,51.68,13.700000000000001,727
2019,3,25,8,30,61,881,0,3.9000000000000004,0.12,1.2000000000000002,44.87,15.9,727
2019,3,25,9,0,67,938,0,0.8,0.12,1.3,31.16,18.1,727
2019,3,25,9,30,71,977,0,0.8,0.12,1.6,28.740000000000002,19.400000000000002,727
2019,3,25,10,0,76,1005,0,-0.6000000000000001,0.12,1.9000000000000001,24.13,20.6,727
2019,3,25,10,30,80,1024,0,-0.6000000000000001,0.12,2.1,22.7,21.6,727
2019,3,25,11,0,83,1038,0,-1.3,0.12,2.3000000000000003,20.5,22.5,726
2019,3,25,11,30,85,1048,0,-1.3,0.12,2.4000000000000004,19.650000000000002,23.200000000000003,726
2019,3,25,12,0,86,1053,0,-1.6,0.12,2.5,18.39,23.900000000000002,726
